0 3.7
20 16.2
23 19.1
25 21
2 4.9
30 25.5
35 26.7
3 5.8
5 6.74
15 12.3
13 11
28 23

y1 0.0 24549.397077843474 50030.588525728745 73583.00753642841 95853.94060197895 117617.39226951519 135560.53862689546 150464.504451645 159426.77928497456 169910.43053123174 182709.51812727438 199319.42900122944 210832.8946072732 225118.34832758497 240604.27004762206 236330.2197872356 242657.00389627652 250974.72855351015 258298.24673179784 258661.33106820218 264005.9552917848 264894.8365833749 273639.2141095911 293250.9001085225 319118.85457980004 341411.0187306271 364009.37092055415 394229.4367481172 424314.08087715914 461339.2559486572 477294.35226762417 501628.37554823275 534019.0742236157 569630.1090152618 596073.105608046 635771.9915391953 649817.617558129 662477.7669409253 649272.8125428215 685245.6524258397 706305.4032246608 694715.4951961647 676384.203778474 693031.7644425862 704860.9829308043 739452.772653 796113.8711164476 803751.8308597846 855604.3238498573 896173.3522190644 1096764.9957473332
y20 0.0 9.977249529785668 18.79568523565959 27.12462535169478 34.81000805387211 43.46205876237728 52.70667621370833 62.229699769900705 71.74908535575639 79.93617432694283 88.06937507325458 95.76784594871219 104.47662543803752 113.52010003310265 122.00730465975394 130.0872995450175 139.673538715983 149.5608231913953 160.00549959587556 169.35661169215217 178.26924515248666 188.6586742861208 199.21804940093318 210.45041499439498 221.71138391641512 232.47150104398298 242.68411243639582 252.65854537764915 262.2961654134263 272.35347975790694 281.37041907774966 288.90062472116466 297.2299438902259 306.2235669875918 315.5598710958844 324.73842297010475 332.21656672515786 341.5282487941586 351.2573215251938 361.2293322757614 370.2851325505917 380.37724585505504 389.91891714128354 398.4047317312136 407.08039636408404 415.0569986427177 422.6895342964793 429.822485712693 437.3120198247694 444.58937480603646 450.4066314966308 454.7877314376373 460.136678707017 464.76706295263716 468.87746657729076 471.55738353198774 472.83492587608765 476.8597839687496 479.7709498445248 483.8145024653451 488.5562399643951 492.9354191996965 499.66940856728064 507.885310231142 516.7551291837165 526.0609162424745 535.1274857525633 544.1244200905475 552.9828725365728 561.7954622947548 570.8187175474014 579.3244093492953 588.9083317483013 597.1893488636402 606.3830770909881 615.3977424343833 623.4360918377974 631.8977152717675 641.2945196336325 648.8753198578897 657.8926619737928 667.2439805343911 677.826054135107 686.7373888458243 697.582983834562 708.2202973695262 720.6521616680288 733.370060847353 745.3399505474489 756.3617520495875 765.8569915330327 777.3343141352542 790.7460630040904 803.6631904759422 812.9698771800761 821.8820199503217 830.6847705780148 840.7223910773345 851.0433810978105 861.3400940255742 872.9716509902461 884.4195899817953 896.6015202365567 907.2693772069335 919.035512311124 930.0626511398907 941.3495503326901 953.1764526889846 965.9349195376592 975.9307324987791 983.4728195539012 991.5880436595279 1000.2568469550887 1009.4647341201662 1017.571138721368 1026.1649852912221 1030.878117677082 1038.1557793309441 1045.795390496218 1050.0248635205573 1054.8722735353142 1060.456854160163 1067.399735156306 1075.4245415923428 1082.81199715805 1091.147529980766 1096.7802540618304 1105.3010127747816 1114.364604536486 1122.4561666897257 1128.8455874336828 1135.5714170538222 1141.9216997937933 1148.9920522577697 1155.719970414418 1162.3986591978237 1168.175639622023 1176.4032409620809 1185.890779566434 1194.2682726935038 1202.9446549683007 1213.3791112848546 1220.2219502405394 1224.3456095219917 1229.8197717194664 1235.0476942795503 1238.7230453436428 1241.6861629553164 1244.9074873264021 1247.5493202874234 1247.0904853998768 1249.9074123599887 1252.164382782704 1257.9030351403258 1262.4309130654326 1264.1060869130429 1268.0881671356976 1270.5287229960336 1273.3702022053803 1277.1864602613477 1282.0050525428294 1287.5750477193214 1290.948718390846 1295.4532951108154 1298.6718081846163 1303.1707359803593 1304.2819702181523 1309.66798010257 1314.5520633636527 1319.3260161564383 1320.0305552815653 1323.3343395045308 1326.4564876988877 1330.0171150376152 1331.2603503073692 1330.0558060908716 1331.0026400724432 1330.3569781709557 1329.8270244902765 1329.4636773208094 1327.4380599286385 1322.5348854439137 1312.573590515005 1307.577904523445 1302.2232864645368 1299.2983889859318 1288.3446009393854 1282.1527462297943 1283.2406481491018 1286.3542434335054 1289.5272174076345 1290.2716415784623 1293.160677179781 1299.8428383924067 1305.8301749630996 1304.7452754626643 1300.4454887976726 1296.380108997403 1294.4307191770258 1288.1970637391494 1282.4006694838538 1275.8381220484773 1274.0479945402597 1268.6424040940537 1265.1567463432257 1263.8341375956738 1258.2657067326259 1255.3109520529708 1249.050789704206 1241.971806745153 1238.1182112565994 1231.8135084143564 1227.0958267355816 1228.0940693144473 1223.9013198533655 1211.5836847470212 1203.225590178808 1197.0206427039673 1196.6247991655741 1192.221409793882 1186.2970763861117 1185.4902012057867 1192.0457655046469 1200.3916934621616 1214.1808344129029 1226.8220428921309 1228.7778956389059 1234.3668327896419 1240.1138480884704 1245.91925892259 1260.7683484011995 1274.341103429852 1290.1384196378622 1304.1205026424855 1323.2503505461384 1337.6572669123107 1352.0865494056811 1362.0134024853792 1371.5797996446568 1386.3450314089305 1400.446809137857 1413.6400490452543 1431.4968219478837 1450.9158638276217 1470.1727662504154 1485.5660757084795 1494.5108671928876 1507.4962423602713 1525.698835453064 1560.6576364635062 1599.5378874172989 1639.1703430394853 1664.234530925931 1684.6360782247707 1725.8268801593024 1761.9576508939524 1808.3488374922254 1860.0758209660953 1914.6611546799734 1967.6310549775856 2003.5947062266084 2057.286586176099 2108.715777291693 2159.6937102322413 2238.1708746639665 2313.9274409705895 2372.656942007326 2396.799411570457 2399.0919612742596 2405.1719498820366 2383.4319003214086 2428.0485563238676 2507.7969192800406 2572.0408527592263 2533.628533650134

a b +-
0 0.2095141124035167 0.014103949375423076
20 0.6740727410203914 0.03711665173003929
23 0.8821800148514006 0.05005910806670099
25 1.109807874388468 0.06326393114828378
2 0.28012314300458613 0.015814242856987223
30 1.4357770747283711 0.07259304832024398
35 1.6628749216309446 0.09383040708639906
3 0.3597006850623316 0.023179194336764235
5 0.4063200966979041 0.024446296406215956
15 0.5710508601694559 0.033814610843476534
13 0.6030872320359504 0.027791394649037498
28 0.9536298773677846 0.05657418117828366
